 Consec, Region, SampleID,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L)," Data in mEq/L  
 start here",Ca mEq/L,Mg mEq/L,Na mEq/L,K mEq/L,SO4 mEq/L,Cl mEq/L,HCO3 mEq/L,CO3 mEq/L," Data in mMol/L 
 start here",Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,CationC,AnionC,FinalC,"hlr transformations  
 start here",hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,"7 hlr model for cations 
 start here",hDF1_Ca-Mg-Na,hDF2_Ca-Mg-Na,hp_Ca,hp_Mg,hp_Na,------,hDF1_Ca-Mg-K,hDF2_Ca-Mg-K,hp_Ca,hp_Mg,hp_K,------,hDF1_Ca-Na-K,hDF2_Ca-Na-K,hp_Ca,hp_Na,hp_K,------,hDF1_Mg-Na-K,hDF2_Mg-Na-K,hp_Mg,hp_Na,hp_K,"7 hlr model for anions 
 start here",hDF1_SO4-Cl-HCO3,hDF2_SO4-Cl-HCO3,hp_SO4,hp_Cl,hp_HCO3,------,hDF1_SO4-Cl-CO3,hDF2_SO4-Cl-CO3,hp_SO4,hp_Cl,hp_CO3,------,hDF1_SO4-HCO3-CO3,hDF2_SO4-HCO3-CO3,hp_SO4,hp_HCO3,hp_CO3,------,hDF1_Cl-HCO3-CO3,hDF2_Cl-HCO3-CO3,hp_Cl,hp_HCO3,hp_CO3,"Sum of cation probabilities 
 of 7 hlr model  start here",hp_Ca,hp_Mg,hp_Na,hp_K,CationP,CationPH,"Sum of anion probabilities 
 of 7 hlr model  start here",hp_SO4,hp_Cl,hp_HCO3,hp_CO3,AnionP,AnionPH,FinalP,FinalPH,-----,Ionic imbalance %,Acceptability
113,1.- CUAUHTEMOCZIN,DLTAB5354-301218,6.249,4.479,13.38,1.477,7.3183,13.7971,11.99,19.62, ,0.311841908,0.368566139,0.581998011,0.037776579,0.152375698,0.389198872,0.196505835,0.653912812, ,0.155920954,0.184283069,0.581998011,0.037776579,0.076187849,0.389198872,0.196505835,0.326956406,sodium,chloride,sodium-chloride, ,-0.012499258,-1.162493293,1.572284443,0.870771753,-0.760116713,-0.076718386,-0.585853109,,1.307881219,0.172257963,0.080636388,0.108286257,0.811077355,,-0.667043555,-1.60009693,0.413154269,0.556888277,0.029957454,,-1.492559136,-2.219296694,0.099174449,0.894701191,0.00612436,,-1.399327801,-2.280482793,0.129255484,0.864640872,0.006103644,,1.543647558,-0.698902342,0.031052898,0.757872584,0.211074518,,1.72524086,0.676235077,0.022431609,0.580422766,0.397145625,,-0.641379352,-1.374595057,0.041135109,0.279049824,0.679815067,,-0.397485915,0.570889562,0.526786603,0.146341128,0.326872269,,0.148241276,0.198607504,0.642604855,0.010546364,sodium,sodium,,0.023654904,0.466270488,0.159116367,0.35095824,chloride,chloride-carbonate,sodium-chloride,sodium chloride-carbonate,,3.410274204,acceptable
114,2- CAÃ‘ALES,DLTAB5355-290418,97.17,20.43,31.73,3.513,10.7046,15.6547,283.29,36.21, ,4.849044363,1.681135569,1.38017914,0.089850454,0.222882485,0.441599436,4.642880556,1.206839088, ,2.424522182,0.840567784,1.38017914,0.089850454,0.111441243,0.441599436,4.642880556,0.603419544,calcium,bicarbonate,calcium-bicarbonate, ,-0.245929314,-0.741820298,1.990001619,1.774650803,0.397745066,-1.954941979,0.085535567,,-0.081137112,1.1358943,0.62697284,0.075870535,0.297156625,,0.119696996,-2.998162673,0.870864885,0.125637297,0.003497818,,-3.015948433,-1.286086743,0.683384355,0.314293055,0.00232259,,-1.835798536,-2.036085494,0.259233992,0.735166462,0.005599546,,2.779375152,2.264614255,0.00125591,0.014281877,0.984462213,,1.779095913,-0.034751445,0.025361556,0.27494733,0.699691114,,1.425986345,-3.244870581,0.001200839,0.967187943,0.031611218,,1.746908452,-1.678790892,0.014041603,0.956596112,0.029362285,,0.54530552,0.115185456,0.336654035,0.002854988,calcium,calcium-sodium,,0.006954576,0.075817702,0.727061567,0.190166154,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,10.23815539,imbalance too high
115,SAN PABLO DEL MONTE (CENTRO),DLTLA2542-111118,33.0211,12.5525,10.5877,3.7854,12.528,16.59,64,16, ,1.647841709,1.032915038,0.460539637,0.096817509,0.260847839,0.467983075,1.048905205,0.533262232, ,0.823920854,0.516457519,0.460539637,0.096817509,0.130423919,0.467983075,1.048905205,0.266631116,calcium,bicarbonate,calcium-bicarbonate, ,-0.343632433,-0.229038321,1.330532752,1.032570541,-0.245071526,-1.052141633,0.31749449,,-0.358619907,0.433526294,0.553636681,0.215511854,0.230851464,,-0.165847679,-1.994255114,0.684494277,0.295960652,0.019545071,,-1.962720787,-0.590087002,0.697775425,0.2848007,0.017423874,,-1.44292653,-0.978613146,0.513552884,0.458050441,0.028396675,,1.831270041,0.772400615,0.018919579,0.185484699,0.795595721,,0.943973753,0.715677588,0.068629714,0.649674543,0.281695743,,1.028865079,-1.708464536,0.021356249,0.891737655,0.086906095,,1.246596202,-0.259221836,0.175450692,0.754654427,0.069894881,,0.483976596,0.256256348,0.243425651,0.016341405,calcium,calcium-magnesium,,0.027226386,0.252652484,0.610496951,0.10962418,bicarbonate,bicarbonate-chloride,calcium-bicarbonate,calcium-magnesium bicarbonate-chloride,,16.707457,imbalance too high
116,COL. XICOHTENCATL,DLTLA2583-260715,53.49,13.99,25.96,12.57,15.545,13.9,122,12, ,2.669294875,1.151203456,1.129197935,0.321497354,0.323665362,0.392101551,1.999475547,0.399946674, ,1.334647437,0.575601728,1.129197935,0.321497354,0.161832681,0.392101551,1.999475547,0.199973337,calcium,bicarbonate,calcium-bicarbonate, ,-0.066541142,-0.740388033,0.515885521,1.202311867,0.317353969,-1.311765364,0.990690793,,0.43849559,1.037543316,0.404184157,0.074234901,0.521580942,,0.551649024,-0.925959255,0.730770603,0.159223232,0.110006165,,-1.022987227,-0.754256297,0.406274276,0.533232429,0.060493295,,-0.142081802,-1.223749874,0.139467617,0.77377806,0.086754323,,1.680113266,1.576137586,0.013658045,0.049144472,0.937197483,,0.356298282,0.526844927,0.171089547,0.568952044,0.259958409,,1.799799473,-1.649218433,0.014436931,0.963271275,0.022291794,,1.976090837,-0.797043314,0.048495622,0.930912618,0.020591759,,0.385307259,0.093231438,0.457147858,0.064313446,sodium,sodium-calcium,,0.049796131,0.166648035,0.707845344,0.075710491,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,25.70839597,imbalance too high
117,CLOROBENCENOS,DLTLA2585-260715,33.6,15.49,27.89,1.545,12.515,11.41,112,20, ,1.676730376,1.274634849,1.213148321,0.039515785,0.260577163,0.321861777,1.835584109,0.66657779, ,0.838365188,0.637317424,1.213148321,0.039515785,0.130288582,0.321861777,1.835584109,0.333288895,sodium,bicarbonate,sodium-bicarbonate, ,-0.465468125,-1.10917446,2.315099516,1.122047869,0.217677528,-1.523318308,0.182790052,,0.614798538,0.471662481,0.251270792,0.141858071,0.606871137,,-0.720707817,-3.015602263,0.601751141,0.394928668,0.003320191,,-2.878234698,-2.170761698,0.311423556,0.687192162,0.001384282,,-2.404426534,-2.537720937,0.237786871,0.760619675,0.001593454,,1.948519119,1.675697789,0.008138593,0.041364338,0.950497068,,1.027192215,0.125887003,0.081871146,0.396799867,0.521328987,,1.305692566,-2.188493333,0.007999141,0.942999032,0.049001827,,1.524732273,-1.123017209,0.040448031,0.914127413,0.045424556,,0.291111372,0.193643402,0.513670744,0.001574482,sodium,sodium-calcium,,0.02450222,0.119653059,0.701905878,0.153938843,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,15.35855799,imbalance too high
118,CLOROBENCENOS,DLTLA2585-150516,27.83,13.12,25.72,1.391,6.284,11.83,120,12, ,1.388791856,1.079613248,1.118758509,0.035576994,0.130840343,0.33370945,1.96669726,0.399946674, ,0.694395928,0.539806624,1.118758509,0.035576994,0.065420172,0.33370945,1.96669726,0.199973337,sodium,bicarbonate,sodium-bicarbonate, ,-0.503795517,-1.232559421,2.215716251,1.60658481,-0.022855249,-1.796695442,0.489231413,,0.811184537,0.507650109,0.201292024,0.11627032,0.682437656,,-0.694954583,-2.833150807,0.587017914,0.408503066,0.004479021,,-2.697958765,-2.276494149,0.242678097,0.755801642,0.00152026,,-2.25851355,-2.613532805,0.191111004,0.8072238,0.001665196,,2.727791224,1.711955484,0.002211111,0.038843116,0.958945774,,1.368907891,0.703946664,0.037570825,0.622524681,0.339904493,,1.738900611,-2.750082757,0.002271355,0.977908825,0.01981982,,2.052174966,-0.90569763,0.038555875,0.943577528,0.017866597,,0.257747009,0.178971097,0.561365775,0.001916119,sodium,sodium-calcium,,0.010513323,0.174980918,0.720108032,0.094397727,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,12.2645636,imbalance too high
119,SAN JUAN BAUTISTA,DLTLA5341-010418,43.691,20.8912,39.5218,4.5982,9.623,11.521,169.52,29.12, ,2.180298418,1.719086608,1.719103812,0.117606136,0.200362289,0.324992948,2.778287662,0.970537262, ,1.090149209,0.859543304,1.719103812,0.117606136,0.100181144,0.324992948,2.778287662,0.485268631,sodium,bicarbonate,sodium-bicarbonate, ,-0.447345353,-1.140502541,1.54171464,1.702075863,0.52525237,-1.620534215,0.124353238,,0.833366449,0.498388809,0.19449313,0.115434053,0.690072818,,-0.441246197,-1.997731733,0.573698479,0.40804892,0.018252601,,-1.916619612,-1.857687177,0.228994379,0.764702178,0.006303443,,-1.542451714,-2.114054357,0.182849999,0.81036153,0.006788471,,2.386991415,2.062423538,0.002855222,0.020668436,0.976476343,,1.618591484,-0.201655484,0.033080157,0.231277219,0.735642624,,1.138466481,-2.882758371,0.002706969,0.940036355,0.057256676,,1.420940101,-1.615846851,0.019809427,0.927319098,0.052871475,,0.249296497,0.176583243,0.566284131,0.007836129,sodium,sodium,,0.009660587,0.06793877,0.710957949,0.211442694,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,14.60414218,imbalance too high
120,GPE. VICTORIA,DLTLA5343-010418,32.3566,30.7312,23.6723,4.13031,83.915,11.521,99,19.8, ,1.614681371,2.528796544,1.029688455,0.10563912,1.747209961,0.324992948,1.622525239,0.659912012, ,0.807340686,1.264398272,1.029688455,0.10563912,0.87360498,0.324992948,1.622525239,0.329956006,magnesium,bicarbonate,magnesium-bicarbonate, ,-0.744818139,-0.539478089,1.737504719,-0.375094831,0.613729992,-0.994205529,0.598574145,,0.191836301,-0.413919721,0.193011379,0.459898319,0.347090301,,-1.228070156,-2.192366549,0.271642761,0.719970109,0.00838713,,-1.962283587,-1.453316374,0.372703531,0.617918958,0.00937751,,-2.293871789,-1.397254509,0.603486124,0.390357765,0.006156111,,-0.237044967,1.565703493,0.244938114,0.038714804,0.716347083,,-1.123049817,-0.321256811,0.772288347,0.112529693,0.11518196,,1.572031809,0.057123785,0.245535425,0.717088786,0.03737579,,1.482060006,-1.008766568,0.049890752,0.900956102,0.049153147,,0.209339418,0.445838638,0.338841756,0.005980188,magnesium,magnesium-sodium,,0.315690471,0.050283812,0.583597992,0.050427724,bicarbonate,bicarbonate-sulfate,magnesium-bicarbonate,magnesium-sodium bicarbonate-sulfate,,9.59329988,acceptable
121,TEQUEXQUITLA 2 Y/O (BARRIO GUADALUPE),DLTLA5344-021016,11.2353,18.29363,234.608,23.3255,13.641,41.69,574,56, ,0.56067169,1.505338819,10.2048871,0.596586041,0.284021821,1.176022567,9.407368559,1.866417811, ,0.280335845,0.75266941,10.2048871,0.596586041,0.14201091,1.176022567,9.407368559,0.933208905,sodium,bicarbonate,sodium-bicarbonate, ,0.363265744,-2.243730168,0.595668371,2.030987957,-0.083001473,-2.162356706,0.148262762,,3.683991029,-0.056532729,0.001139061,0.006860383,0.992000556,,-0.831057119,0.634686689,0.081389533,0.536669102,0.381941365,,0.74976019,-3.641083772,0.001273893,0.993107414,0.005618693,,0.1232885,-3.098766273,0.007782064,0.986556225,0.005661711,,3.632437967,2.007419314,0.000389227,0.022740682,0.97687009,,2.21286918,0.817051264,0.009798925,0.591436275,0.3987648,,1.803694187,-3.747143255,0.000386929,0.985480132,0.014132939,,2.200035041,-1.149921189,0.023246634,0.96332118,0.013432185,,0.020950622,0.137827887,0.742916049,0.098305442,sodium,sodium,,0.00264377,0.159355898,0.731417851,0.106582481,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,0.522054814,excellent
122,QUIAHUIXTLAN,DLTLA5345-111118,168.898,42.4215,42.7531,15.7462,26.011,11.06,610,20, ,8.428464494,3.490763217,1.859657636,0.402733623,0.541579912,0.311988717,9.997377737,0.66657779, ,4.214232247,1.745381609,1.859657636,0.402733623,0.270789956,0.311988717,9.997377737,0.333288895,calcium,bicarbonate,calcium-bicarbonate, ,-0.502131936,-0.565551122,0.964321204,1.361253112,1.21962954,-2.24748155,1.153586896,,-0.155470686,0.934106115,0.613106196,0.104040696,0.282853108,,0.274830692,-1.782078691,0.796966467,0.175066904,0.027966629,,-1.819510758,-0.595230755,0.664466206,0.3137562,0.021777594,,-0.956624804,-1.135261791,0.324294691,0.631916911,0.043788398,,1.808813884,3.369453098,0.002265716,0.001866101,0.995868183,,0.112655382,-0.375346943,0.310346333,0.224298567,0.4653551,,2.723605373,-2.341532416,0.002260804,0.994278067,0.003461129,,2.869579324,-2.354335331,0.001878668,0.994691016,0.003430316,,0.518634717,0.150850573,0.307131555,0.023383155,calcium,calcium-sodium,,0.078718213,0.057010834,0.746209316,0.118061636,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,10.36647332,imbalance too high
123,QUIAHUIXTLAN,DLTLA5345-021016,174.787,41.876,46.9114,16.3824,36.65,15.88,614,36, ,8.722341434,3.445875334,2.040533745,0.41900543,0.763096527,0.447954866,10.06293431,1.199840021, ,4.361170717,1.722937667,2.040533745,0.41900543,0.381548264,0.447954866,10.06293431,0.599920011,calcium,bicarbonate,calcium-bicarbonate, ,-0.307601973,-0.476782606,1.106300207,1.199946734,1.039491605,-2.072429996,0.747387756,,-0.214232875,0.964757812,0.639477034,0.099855096,0.26066787,,0.308973043,-1.913806199,0.820668295,0.157037249,0.022294456,,-1.964755773,-0.599658804,0.695113387,0.287594852,0.01729176,,-1.013946638,-1.18543759,0.323496868,0.637680986,0.038822146,,1.739271916,3.018708123,0.003493763,0.003570725,0.992935511,,0.356748115,-0.438051145,0.229809976,0.212702115,0.557487909,,2.259734931,-2.297345777,0.003421787,0.98825907,0.008319143,,2.406308526,-2.189246971,0.003604515,0.988106888,0.008288597,,0.538814679,0.145097303,0.296485927,0.01960209,calcium,calcium-sodium,,0.059181382,0.054969339,0.742325367,0.143523912,bicarbonate,bicarbonate,calcium-bicarbonate,calcium-sodium bicarbonate,,7.947618123,acceptable
124,POZO SAN MIGUEL XOCHITECATITLA,DLTLA6375-100219,32.8779,22.0001,36.0484,4.95257,31.629,12.442,178,30, ,1.640695643,1.810335322,1.568019216,0.126669702,0.658553344,0.350973202,2.917267602,0.999866684, ,0.820347822,0.905167661,1.568019216,0.126669702,0.329276672,0.350973202,2.917267602,0.499933342,sodium,bicarbonate,sodium-bicarbonate, ,-0.362184476,-0.911632745,1.604352786,0.649037365,0.585225839,-1.532466993,0.231460937,,0.762173272,0.114671093,0.166756572,0.194350213,0.638893214,,-0.749856088,-1.908509046,0.424878363,0.557017764,0.018103873,,-1.776414611,-1.814922606,0.217396568,0.774796636,0.007806796,,-1.704772107,-1.909400505,0.267319723,0.725103067,0.00757721,,1.254560093,2.048707012,0.018241569,0.020994207,0.960764223,,0.357583431,-0.308897239,0.22820171,0.250955543,0.520842747,,1.492546421,-1.656152644,0.017546799,0.943579092,0.038874109,,1.596462918,-1.497050362,0.021112326,0.939809052,0.039078621,,0.202257876,0.254671925,0.534698229,0.00837197,sodium,sodium-magnesium,,0.06599752,0.073265519,0.711038092,0.149698869,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-magnesium bicarbonate,,2.1748488,acceptable
125,POZO  NATIVITAS,DLTLA6381-100219,37.3732,22.6065,48.1127,10.4014,12.865,12.903,210,40, ,1.865023205,1.86023452,2.092787423,0.266032027,0.267864579,0.363977433,3.441720205,1.333155579, ,0.932511602,0.93011726,2.092787423,0.266032027,0.133932289,0.363977433,3.441720205,0.66657779,sodium,bicarbonate,sodium-bicarbonate, ,-0.292389304,-1.103330791,0.959304657,1.64558699,0.645829492,-1.600805325,0.040764514,,1.12225054,0.325791705,0.117256526,0.109064703,0.773678771,,-0.374849371,-1.056620992,0.442555889,0.480388856,0.077055255,,-0.997793781,-1.704291442,0.134354087,0.844504074,0.021141839,,-0.867668367,-1.77053436,0.147904451,0.831073909,0.021021639,,2.27336438,2.160703252,0.003153607,0.017285315,0.979561078,,1.600288814,-0.379508732,0.033535456,0.180665641,0.785798903,,1.069894876,-2.861298508,0.002931372,0.932157749,0.064910879,,1.330230774,-1.768827379,0.016499103,0.922256869,0.061244028,,0.173541625,0.184339503,0.612314189,0.029804683,sodium,sodium,,0.009905109,0.053612515,0.708493924,0.227988452,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,5.894799969,acceptable
126,LA CAPILLA,DLZAC2609M1-030515,55.87,10.59,36.32,22.93,31.26547,13.26,203.52,16.96, ,2.788063277,0.871425633,1.579833167,0.586470512,0.650984218,0.374047955,3.335518553,0.565257966, ,1.394031638,0.435712816,1.579833167,0.586470512,0.325492109,0.374047955,3.335518553,0.282628983,sodium,bicarbonate,sodium-bicarbonate, ,0.488313682,-0.7997775,0.191174642,0.779958812,0.640913019,-1.547086404,0.921162007,,0.747504033,1.45390394,0.343559424,0.033708291,0.622732286,,1.088805256,-0.408367329,0.703164303,0.077931469,0.218904228,,-0.615995365,-0.73588897,0.312026113,0.587368698,0.100605189,,0.64252754,-1.330723884,0.051529383,0.809427897,0.13904272,,1.259556514,2.121978587,0.016983774,0.018395924,0.964620301,,-0.128352987,0.119390839,0.362146468,0.363979097,0.273874435,,2.111888976,-1.41930747,0.01718257,0.969685253,0.013132177,,2.201937859,-1.283275236,0.018710165,0.968047015,0.01324282,,0.33968746,0.040792286,0.50488222,0.114638034,sodium,sodium-calcium,,0.099078203,0.100271297,0.725588142,0.075062358,bicarbonate,bicarbonate,sodium-bicarbonate,sodium-calcium bicarbonate,,8.370696359,acceptable
127,SAUCEDA DE LA BORDA,DLZAC2623M1-170515,25.76,19.7,56.1,2.404,28.06959,9.15,191.86,10.6, ,1.285493288,1.621065624,2.440215877,0.061486049,0.5844422,0.258110014,3.144421135,0.353286229, ,0.642746644,0.810532812,2.440215877,0.061486049,0.2922211,0.258110014,3.144421135,0.176643114,sodium,bicarbonate,sodium-bicarbonate, ,-0.505128368,-1.607278333,2.073753148,0.515052748,0.63917755,-1.860821638,1.018432062,,1.583695358,0.181413232,0.052474485,0.07853479,0.868990725,,-1.061479716,-2.335168826,0.353838867,0.638317849,0.007843284,,-2.132819673,-2.905849359,0.062910158,0.935931708,0.001158135,,-2.120159576,-2.957376337,0.107520809,0.891336372,0.001142819,,1.167677937,2.434203214,0.014980476,0.010412634,0.974606889,,-0.501937315,0.143119086,0.499881732,0.312638647,0.187479621,,2.574209795,-1.295549261,0.015263222,0.979026591,0.005710187,,2.639658516,-1.403741025,0.010821013,0.983346619,0.005832368,,0.117305877,0.206093362,0.674064701,0.002536059,sodium,sodium,,0.132531358,0.083468074,0.734245025,0.049755544,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,10.9555216,imbalance too high
128,CONCEPCION DEL ORO,DLZAC2643-080215,132.3,7.726,11.75,1.344,137.04349,19.33,212,10.6, ,6.602125855,0.63575396,0.511096908,0.034374896,2.85340822,0.545275035,3.474498492,0.353286229, ,3.301062927,0.31787698,0.511096908,0.034374896,1.42670411,0.545275035,3.474498492,0.176643114,calcium,bicarbonate,calcium-bicarbonate, ,0.55449797,0.079603206,2.77883589,-0.946959822,0.014872104,-1.837043006,1.14203103,,-1.474431506,2.107725817,0.968258851,0.010379957,0.021361193,,1.045606042,-4.508399221,0.988714849,0.011116178,0.000168974,,-4.686664503,-0.410666155,0.977996319,0.021865324,0.000138357,,-2.154758493,-1.949944859,0.363145689,0.63250022,0.004354091,,0.130824496,1.819638426,0.125323102,0.028476537,0.846200361,,-2.016285227,0.814206094,0.824737328,0.161619385,0.013643287,,3.18854769,0.264617941,0.128673063,0.869062832,0.002264105,,3.082432089,-0.480125883,0.033758694,0.963470009,0.002771298,,0.733742505,0.096160456,0.168931684,0.001165356,calcium,calcium,,0.269683373,0.055963654,0.669683301,0.004669672,bicarbonate,bicarbonate-sulfate,calcium-bicarbonate,calcium bicarbonate-sulfate,,3.710128821,acceptable
129,ESTANCIA LA COLORADA,DLZAC2659-080215,4.772,0.836,509.4,33.32,191.32826,50.92,610.65,124.2, ,0.238135636,0.06879243,22.15768213,0.852210966,3.983681602,1.436389281,10.00803068,4.139448074, ,0.119067818,0.034396215,22.15768213,0.852210966,1.991840801,1.436389281,10.00803068,2.069724037,sodium,bicarbonate,sodium-bicarbonate, ,3.560107151,-2.907885864,0.350219566,-0.498760842,-0.171834126,-2.113089444,-0.537116888,,5.342405521,2.689264761,0.000244141,1.98E-05,0.999736049,,1.988908711,1.428414909,0.13705303,0.00856338,0.85438359,,0.973887218,-4.487825594,0.000261176,0.997964111,0.001774713,,3.043106701,-5.057146093,1.55E-05,0.997993737,0.001990747,,1.49771795,1.874873649,0.01429904,0.028837765,0.956863195,,0.144875874,0.439551186,0.232703766,0.517673002,0.249623232,,2.12417309,-1.558366398,0.013437882,0.974068441,0.012493677,,2.163330908,-0.962019772,0.03234909,0.953098527,0.014552383,,0.034389587,0.002149677,0.748923474,0.214537263,sodium,sodium,,0.065110172,0.144714964,0.721007541,0.069167323,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,8.742745797,acceptable
130,ESTANCIA LA COLORADA,DLZAC2659-010919,3.237,0.6645,608.2,25.17,203.4686,55.9259,616.2,28.44, ,0.161535007,0.054680107,26.45524592,0.643762005,4.2364579,1.577599436,10.09899043,0.947873617, ,0.080767503,0.027340053,26.45524592,0.643762005,2.11822895,1.577599436,10.09899043,0.473936808,sodium,bicarbonate,sodium-bicarbonate, ,3.535863002,-3.338993961,0.37688669,-0.814119828,-0.519443836,-2.37597495,0.683141793,,6.020683731,2.697356936,7.11E-05,7.73E-06,0.99992117,,1.856405781,1.606821566,0.097777059,0.008612718,0.893610224,,1.188583858,-5.115520095,7.68E-05,0.999134603,0.000788577,,3.134470299,-5.586439803,6.30E-06,0.999121421,0.000872274,,1.401916794,1.818568997,0.017506504,0.031826819,0.950666677,,-1.168715341,1.647644774,0.342763771,0.639118366,0.018117863,,3.648190447,-0.752713572,0.017697419,0.981446035,0.000856546,,3.634506901,-0.160842528,0.036125953,0.962854381,0.001019666,,0.024481244,0.002156689,0.749544299,0.223817769,sodium,sodium,,0.094491923,0.176767785,0.723741773,0.004998519,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,23.66503867,imbalance too high
131,ESTANCIA LA COLORADA,DLZAC2659-091016,3.369,0.5647,664.7,33.67,311.6582,59.41,551.18,169.26, ,0.168122162,0.046467805,28.91286084,0.861162762,6.489093862,1.675881523,9.033368297,5.641247834, ,0.084061081,0.023233902,28.91286084,0.861162762,3.244546931,1.675881523,9.033368297,2.820623917,sodium,bicarbonate,sodium-bicarbonate, ,4.00060011,-3.125829151,0.387929112,-0.938518363,-0.277881952,-1.962467953,-0.798500751,,5.858429656,2.85999185,0.00010436,7.81E-06,0.999887826,,2.132734702,1.619735079,0.106426385,0.005720324,0.887853292,,1.127916849,-4.911066546,0.00011344,0.998850435,0.001036125,,3.342155401,-5.500824189,5.68E-06,0.998810111,0.001184205,,1.11616495,1.623431584,0.032494276,0.044472475,0.923033248,,-0.061260529,0.377372065,0.30255974,0.468852071,0.228588188,,1.91731795,-1.159524584,0.030510528,0.949822475,0.019666996,,1.902913416,-0.800437456,0.050956926,0.925564146,0.023478928,,0.026661046,0.001433456,0.749387093,0.222518405,sodium,sodium,,0.091391136,0.141070368,0.699604967,0.067933528,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,13.53258556,imbalance too high
132,ESTANCIA LA COLORADA,DLZAC2659-291017,4.514,0.6692,461.4,25.98,242.5813,62.236,540.8,83.2, ,0.225260742,0.055066859,20.06979689,0.664479018,5.050830765,1.755599436,8.863248984,2.772963605, ,0.112630371,0.027533429,20.06979689,0.664479018,2.525415383,1.755599436,8.863248984,1.386481802,sodium,bicarbonate,sodium-bicarbonate, ,3.693899971,-2.897670472,0.510297547,-0.824859987,-0.461264787,-2.080367829,-0.225223891,,5.304702074,2.853568751,0.000285738,1.68E-05,0.999697424,,2.103417375,1.208964949,0.199281974,0.008911891,0.791806135,,0.736522413,-4.531835024,0.000305479,0.998371411,0.00132311,,2.997803221,-5.207464494,1.30E-05,0.998496444,0.001490541,,1.305366198,1.570368955,0.02508434,0.049170617,0.925745042,,-0.39689896,0.957288214,0.291585268,0.618889595,0.089525137,,2.514839969,-1.038432421,0.024651075,0.968655698,0.006693227,,2.518091387,-0.440447027,0.056012968,0.936183398,0.007803634,,0.049968298,0.002235436,0.74914132,0.198654947,sodium,sodium,,0.085330171,0.181018295,0.707646035,0.026005499,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,6.518348237,acceptable
